level,key,metric,contrast,estimate,se,ci_low,ci_high,n_units,p,q_fdr
parcel,285,auc,S-U,-3.0414024506314243,0.4044014749642322,-3.817670245598203,-2.2666395156924812,30,5.44628441246373e-14,2.8170436616191706e-13
parcel,286,auc,S-T,-3.9564969692469307,0.4450283102911696,-4.822673584916512,-3.0956916098538394,30,6.086803799049724e-19,5.002852437575115e-18
parcel,286,auc,U-T,0.05776457481136492,0.39985828388484634,-0.7238883562915405,0.8031444364910663,30,0.885135172701454,0.9101647020066366
parcel,286,auc,S-U,-4.014261544058296,0.40340761016001714,-4.805630377827755,-3.2500689850832005,30,2.499578250567687e-23,3.5708260722395526e-22
parcel,287,auc,S-T,-2.4121559681884053,0.5227597387240842,-3.4346578813123165,-1.434140840981004,30,3.944742965094887e-06,9.58237157512928e-06
parcel,287,auc,U-T,1.219571735126811,0.46829353733884305,0.2772950622757979,2.10479830211987,30,0.009206507381965922,0.01507204482722934
parcel,287,auc,S-U,-3.6317277033152164,0.4227340699725357,-4.445778401038098,-2.7962753391211184,30,8.61813635839025e-18,6.275919519611121e-17
parcel,288,auc,S-T,-2.895844038188278,0.39437266130726634,-3.6682682538146127,-2.1253799212513007,30,2.0899479813703689e-13,9.991783177866307e-13
parcel,288,auc,U-T,0.5462084201862446,0.32974295226015726,-0.10725271003478057,1.1758114031623779,30,0.09762722042871115,0.13502669738198508
parcel,288,auc,S-U,-3.4420524583745227,0.33654975409447735,-4.1034089495511585,-2.7943916145892294,30,1.493709015919476e-24,2.6752997300050317e-23
parcel,289,auc,S-T,-2.1670169204764007,0.3304923871201071,-2.8117308790820204,-1.5158450994406476,30,5.492513952626146e-11,2.04689960967434e-10
parcel,289,auc,U-T,0.458950719239955,0.27042790737518707,-0.07955994666009711,0.9792461424405111,30,0.08967250158793388,0.12497909628980332
parcel,289,auc,S-U,-2.6259676397163556,0.25547422589086366,-3.137945015421032,-2.1446026712774864,30,8.781707330370472e-25,1.6996852897491236e-23
parcel,29,auc,S-T,-0.9123687998372522,0.3450921107370908,-1.6109433043344459,-0.26428145479874937,30,0.008197106130507552,0.013456261773747008
parcel,29,auc,U-T,1.3940658045174683,0.3123451107582745,0.7754987044055472,1.9726504133947438,30,8.073604412938238e-06,1.8812282127234727e-05
parcel,29,auc,S-U,-2.3064346043547204,0.2519436480136398,-2.799402749103049,-1.8298259290036574,30,5.457704150230556e-20,4.999423649066159e-19
parcel,290,auc,S-T,-2.7785192846543842,0.4593258961422523,-3.7217557877166834,-1.9029603200998546,30,1.4563557118607215e-09,4.753627559026592e-09
parcel,290,auc,U-T,-0.4064319313642455,0.4318958096646284,-1.2627562953894158,0.41077231855014734,30,0.34668353222397896,0.4185314272321678
parcel,290,auc,S-U,-2.372087353290139,0.3642850414631026,-3.0630450071019197,-1.6909677371685632,30,7.434243807171393e-11,2.703361384425961e-10
parcel,291,auc,S-T,-3.672575441072831,0.45646566488290463,-4.575396195696767,-2.7592866595723353,30,8.576972304494211e-16,5.251207533363802e-15
parcel,291,auc,U-T,0.14944505831996094,0.3717984814099757,-0.5848716439809956,0.8709410179677392,30,0.6877195202234474,0.743480562403727
parcel,291,auc,S-U,-3.8220204993927918,0.38716231583191096,-4.58961144943746,-3.1005023773896427,30,5.512084151181468e-23,7.5164783879747295e-22
parcel,292,auc,S-T,-2.9319292731228526,0.43348138176073586,-3.8166047012238185,-2.074287021330486,30,1.3453021781149939e-11,5.258510142469032e-11
parcel,292,auc,U-T,0.590734635407055,0.35676379290261834,-0.12279262879793064,1.2960472221284172,30,0.09775940518465924,0.13502669738198508
parcel,292,auc,S-U,-3.5226639085299074,0.3474654910411318,-4.2059639150288275,-2.8389422301094376,30,3.740441765110605e-24,6.412185883046751e-23
parcel,293,auc,S-T,-4.278148902106934,0.4510510458404183,-5.162751712884523,-3.367510959257049,30,2.427453970175678e-21,2.6242745623520844e-20
parcel,293,auc,U-T,-0.39759158998123045,0.42892130947439294,-1.1988671636413588,0.49735781128592144,30,0.35394888511293976,0.42687302727188714
parcel,293,auc,S-U,-3.8805573121257035,0.3792154979711315,-4.633052675791023,-3.164192706544171,30,1.4090669035088025e-24,2.5619398245614593e-23
parcel,294,auc,S-T,0.6106653811155364,0.6417850071737083,-0.708355674544971,1.7716940277028868,30,0.3413451264361381,0.4125016633669343
parcel,294,auc,U-T,0.6361728593620546,0.6631809780213058,-0.6765205626671849,1.889873053883738,30,0.3374202818939206,0.4085815724245254
parcel,294,auc,S-U,-0.025507478246518223,0.3792226853001691,-0.753980415937264,0.7255599771951387,30,0.9463727039348069,0.9599723116836586
parcel,295,auc,S-T,-0.3595595020187454,0.5671682746325647,-1.47903049731406,0.7342546620502045,30,0.5261098006873414,0.5978520462356152
parcel,295,auc,U-T,0.35368862297144443,0.6475098071365767,-0.9426097272848836,1.5690453458761546,30,0.5849085462699548,0.6498983847443943
parcel,295,auc,S-U,-0.7132481249901899,0.40579588370679603,-1.5321949744558838,0.062033416417637405,30,0.07880666487601565,0.11086517919251908
parcel,296,auc,S-T,-0.9453681523835775,0.6984415353991466,-2.354287983975763,0.3815617517095195,30,0.1758833646737319,0.22991289499834233
parcel,296,auc,U-T,0.9614144641390138,0.7075262475191227,-0.4569862398477416,2.352384332398841,30,0.17419751992944865,0.22845576384189986
parcel,296,auc,S-U,-1.9067826165225914,0.44795296557818165,-2.7377535822094305,-1.0560142872789844,30,2.0750531990183767e-05,4.733961670764357e-05
parcel,297,auc,S-T,-2.1259261018441813,0.2865640559250338,-2.6739259239687634,-1.56711280025579,30,1.1829622523046343e-13,5.770547572217729e-13
parcel,297,auc,U-T,0.3633439864934157,0.24309601157819388,-0.11155187184557651,0.8491414752142099,30,0.1350052374544189,0.18121508383143475
parcel,297,auc,S-U,-2.489270088337597,0.22147698215601289,-2.935226922157699,-2.0833601725054396,30,2.611285771934259e-29,1.0805320435590038e-27
parcel,298,auc,S-T,-2.089677673501137,0.29128823205838655,-2.6490829921011745,-1.540703563473256,30,7.288167198045688e-13,3.2755807631666014e-12
parcel,298,auc,U-T,0.7223801931517146,0.2249898478893481,0.2654676933680865,1.167383494420899,30,0.0013240126103591595,0.0024256719579099106
parcel,298,auc,S-U,-2.812057866652852,0.21795943412665028,-3.2407694117740435,-2.4173858507481203,30,4.399972822558584e-38,1.0559934774140601e-35
parcel,299,auc,S-T,-4.660090406695248,0.3998604872439932,-5.453118900219966,-3.8721240467936413,30,2.1818935689380117e-31,1.7455148551504094e-29
parcel,299,auc,U-T,0.31005039201269485,0.30313525700601734,-0.28482796088002654,0.8924655039537627,30,0.3063967220616538,0.3778787939095422
parcel,299,auc,S-U,-4.970140798707943,0.3549050433429208,-5.683770348832149,-4.315990286287711,30,1.47043822413596e-44,8.82262934481576e-42
parcel,3,auc,S-T,-0.5153460184280348,0.3708697539105949,-1.2617865814884386,0.18731822159142644,30,0.16466233008552045,0.2166609606388427
parcel,3,auc,U-T,0.9931845289332903,0.33173250069443105,0.3365710351404446,1.6256044284350168,30,0.0027540737287479284,0.004874466776545006
parcel,3,auc,S-U,-1.508530547361325,0.2626223325345632,-2.0377717424997623,-1.0039464093931474,30,9.240782506092862e-09,2.836045781921083e-08
parcel,30,auc,S-T,-1.4521504131056335,0.3709011800475009,-2.1876712949125605,-0.7258344567091498,30,9.033120345377318e-05,0.00019117715016671573
parcel,30,auc,U-T,0.7461371597087539,0.29581838582783077,0.15130055251985278,1.302425115726381,30,0.011659645286987928,0.018730353874679403
parcel,30,auc,S-U,-2.1982875728143876,0.280447637271221,-2.73359749038199,-1.6552771662973487,30,4.55976173997521e-15,2.6306317730626213e-14
parcel,300,auc,S-T,-4.79400091589284,0.5949336739274098,-5.968152970073605,-3.598398696982294,30,7.752577471753613e-16,4.770816905694531e-15
parcel,300,auc,U-T,-0.053841750703182374,0.5435664500322592,-1.0391480484342985,1.0784038873504336,30,0.9210963889854886,0.9390957236895381
parcel,300,auc,S-U,-4.740159165189658,0.5009826679767154,-5.734577305874678,-3.802862805018728,30,3.0291048271127566e-21,3.216748488969299e-20
parcel,301,auc,S-T,-2.654869706056881,0.39393161736170107,-3.4844548396796746,-1.8801522731178852,30,1.590226614491796e-11,6.195688108409595e-11
parcel,301,auc,U-T,-0.49722289430880706,0.41746854523547683,-1.3292181865950854,0.3137199484071323,30,0.233636793249568,0.29543114004160337
parcel,301,auc,S-U,-2.157646811748074,0.30733937940501704,-2.754925618007447,-1.5581478784722365,30,2.21226575207239e-12,9.28652094591665e-12
parcel,302,auc,S-T,-1.4610853719151764,0.3178404407331894,-2.0940173383329572,-0.8226779693273396,30,4.28793204595273e-06,1.0311660230748049e-05
parcel,302,auc,U-T,0.5042825610019513,0.25785563529037664,0.005103883037546166,1.0249452530974454,30,0.050503112620804015,0.07319291684174495
parcel,302,auc,S-U,-1.9653679329171276,0.21875873816660696,-2.4104907087029845,-1.5537298463423435,30,2.606701912625459e-19,2.2503901403960796e-18
parcel,303,auc,S-T,-2.567887335097054,0.3415228906620129,-3.2430042259545346,-1.902234863502377,30,5.522556688101848e-14,2.8442352041726257e-13
parcel,303,auc,U-T,0.1674476076191306,0.24764491003344843,-0.3163081746424506,0.6446359993306342,30,0.49893900096504995,0.5718498578395989
parcel,303,auc,S-U,-2.7353349427161846,0.27814963298696316,-3.296824862979465,-2.2197676306909297,30,8.032912570998903e-23,1.0365048478708262e-21
parcel,304,auc,S-T,-2.002172021177787,0.3415073108051026,-2.6640452481024255,-1.3235512796831597,30,4.5526313513704905e-09,1.4264119116565506e-08
parcel,304,auc,U-T,0.7388353239810601,0.2524269436972733,0.23054164433315238,1.2368214944249305,30,0.0034232884266242043,0.005953545089781224
parcel,304,auc,S-U,-2.741007345158847,0.25125163172599874,-3.247105651272023,-2.270062885263055,30,1.039273741302571e-27,3.4642458043419034e-26
parcel,305,auc,S-T,-2.09774304311735,0.2648606366012752,-2.6134548631168886,-1.5920416383650338,30,2.371732845713444e-15,1.4159599078886235e-14
parcel,305,auc,U-T,0.3722577397000888,0.18083523947537156,0.013968715492589406,0.7086750526418553,30,0.03953770745899973,0.058430109545319804
parcel,305,auc,S-U,-2.470000782817439,0.20034687121424888,-2.8869566350041205,-2.096325457817437,30,6.352399568318474e-35,8.469866091091299e-33
parcel,306,auc,S-T,-3.1519557203920967,0.3322627929715819,-3.7799175513248793,-2.5016336410177575,30,2.3930312560185138e-21,2.6105795520201967e-20
parcel,306,auc,U-T,0.32590238133218946,0.25211425860404557,-0.1593217841446883,0.8215164998292327,30,0.1961226889474229,0.25360692536304685
parcel,306,auc,S-U,-3.477858101724286,0.2992611538073908,-4.095995022954475,-2.9234489287348455,30,3.2052748375188826e-31,2.4039561281391619e-29
parcel,307,auc,S-T,-0.9759755120783774,0.24000670297795934,-1.4769391003295387,-0.519500098955642,30,4.7734503596765316e-05,0.00010588059947526504
parcel,307,auc,U-T,0.6977091031200421,0.220639809965888,0.25420464668167286,1.121815448727806,30,0.0015657736086810707,0.0028390047196872018
parcel,307,auc,S-U,-1.6736846151984195,0.14607470806797326,-1.9591307024623204,-1.3949158009689782,30,2.1507723864133104e-30,1.2904634318479863e-28
parcel,308,auc,S-T,-1.2829085504494784,0.2212541298857136,-1.7071596707590284,-0.8607272403450522,30,6.6971168975700895e-09,2.0820052531305976e-08
parcel,308,auc,U-T,0.5864992768646353,0.18240250527503826,0.21878862808679372,0.9295725962814145,30,0.0013025724462500607,0.002397372600460234
parcel,308,auc,S-U,-1.8694078273141137,0.14897069656865913,-2.16646067925538,-1.5987719004095318,30,4.0343086911635347e-36,6.051463036745302e-34
parcel,309,auc,S-T,-4.272916839346052,0.4475378177623171,-5.158575878931559,-3.388919249104916,30,1.3272188410346666e-21,1.4884697282631774e-20
parcel,309,auc,U-T,-0.43315289736470086,0.4218675094008325,-1.2394281936373164,0.446566663799923,30,0.30453771633132987,0.3766588551126128
parcel,309,auc,S-U,-3.8397639419813507,0.3968506412816121,-4.624627013200573,-3.0551239481455275,30,3.8287822569905887e-22,4.549048226127432e-21
parcel,31,auc,S-T,-3.2637513590500538,0.4892080739806858,-4.195487337139114,-2.3436454273019844,30,2.5320303784219307e-11,9.645830013035925e-11
parcel,31,auc,U-T,0.7775504948344737,0.4152766421712155,-0.041862138346163764,1.565386658903518,30,0.06115577595228297,0.08767853183123007
parcel,31,auc,S-U,-4.041301853884527,0.4296379826038678,-4.877937166781681,-3.2013256106500996,30,5.139310067393473e-21,5.316527655924282e-20
parcel,310,auc,S-T,-3.0611198442913974,0.4600231382055959,-3.931786527849699,-2.132813705005019,30,2.8470254356467376e-11,1.08073079256324e-10
parcel,310,auc,U-T,0.44564868096912136,0.3778115886339392,-0.2666830036569933,1.2277746784861217,30,0.2381781632243476,0.29990954445877976
parcel,310,auc,S-U,-3.5067685252605187,0.4021435814616464,-4.308821684404159,-2.741242744684526,30,2.7773480550021644e-18,2.1502049458081273e-17
parcel,311,auc,S-T,-2.239753887026435,0.37206557269452767,-2.949883377667166,-1.4882700565874634,30,1.7465140666250811e-09,5.664369945811074e-09
parcel,311,auc,U-T,0.571101000442348,0.287366667760487,0.02017340216874764,1.1449830554834781,30,0.04688252488287625,0.06819276346600182
parcel,311,auc,S-U,-2.810854887468783,0.30313574805816157,-3.41309729501971,-2.24882304151905,30,1.816718992270114e-20,1.7515014090034346e-19
parcel,312,auc,S-T,-1.5357162490792158,0.32446852555597905,-2.1781186765553096,-0.8964161367225063,30,2.2120291629943293e-06,5.530072907485823e-06
parcel,312,auc,U-T,0.5748693028162508,0.23300335401390665,0.10645915240360804,1.0193909349177386,30,0.013616868004982245,0.021557046973586666
parcel,312,auc,S-U,-2.1105855518954666,0.2187513556345784,-2.5350478275453834,-1.6994929778922048,30,4.996208246066832e-22,5.877892054196273e-21
parcel,313,auc,S-T,-2.5108949757675614,0.39974136463766086,-3.2927127578314646,-1.7496205106955032,30,3.3575600462497645e-10,1.1511634444284907e-09
parcel,313,auc,U-T,0.864697847822924,0.2923401423127874,0.2777730230122623,1.4254793154802086,30,0.003097943532780431,0.0054429461776522945
parcel,313,auc,S-U,-3.3755928235904853,0.3075817525527831,-3.987899206411432,-2.808150651621613,30,5.061828831971113e-28,1.8406650298076775e-26
parcel,314,auc,S-T,-2.158743291383319,0.46919960841989505,-3.136055494166105,-1.2421059139157942,30,4.206572515142259e-06,1.0156714322275071e-05
parcel,314,auc,U-T,-0.20021287670648516,0.46713523296866066,-1.1269365898101915,0.7154547859632718,30,0.6682163464223103,0.7276403046340947
parcel,314,auc,S-U,-1.9585304146768339,0.35063491740246105,-2.6341622263111364,-1.2761686281228917,30,2.328029336885157e-08,6.96667133232466e-08
parcel,315,auc,S-T,-1.601630191518727,0.3799252382846643,-2.3499822525789362,-0.8636920647139543,30,2.4906454234069038e-05,5.6285772280382006e-05
parcel,315,auc,U-T,0.5001818485721693,0.29565619328277226,-0.10348670701302161,1.0837123135620468,30,0.09069011283666967,0.1262507371276144
parcel,315,auc,S-U,-2.101812040090896,0.2556235452782117,-2.590660667327996,-1.6057715947805136,30,1.9964640208531013e-16,1.2950036892020116e-15
parcel,316,auc,S-T,-2.0285332289312765,0.41128387343603456,-2.851236282227358,-1.2222000603176975,30,8.13097055186058e-07,2.1303852974307195e-06
parcel,316,auc,U-T,0.7372552347850152,0.2768241105329288,0.1751020087677368,1.2893497490636683,30,0.007738705033996047,0.012756107198894584
parcel,316,auc,S-U,-2.7657884637162917,0.26953078173401,-3.3008141069395753,-2.2579440859309523,30,1.0506856978558393e-24,1.9700356834796986e-23
parcel,317,auc,S-T,-2.1008731045732336,0.43352768784882056,-3.000998728983308,-1.2604150457489374,30,1.2597854685299991e-06,3.202844411516947e-06
parcel,317,auc,U-T,0.1373948552892524,0.3609647454370851,-0.5768137098114131,0.8392351437047503,30,0.7034760815567302,0.7564258941470218
parcel,317,auc,S-U,-2.238267959862486,0.2920022520343389,-2.794572160273421,-1.681135596293328,30,1.7849416727235235e-14,9.6483333660731e-14
parcel,318,auc,S-T,-2.878234201313842,0.4690529635202657,-3.811600135093081,-1.9425718884309906,30,8.448314466910228e-10,2.816104822303409e-09
parcel,318,auc,U-T,-0.08100035560019979,0.41315421960054366,-0.8694140557151337,0.7407933032102336,30,0.8445682444995676,0.8774735007787715
parcel,318,auc,S-U,-2.797233845713642,0.37231754329814587,-3.5323257399810797,-2.089027906826149,30,5.777312708888102e-14,2.9501171279428606e-13
parcel,319,auc,S-T,-0.3453252919569729,0.08806108986912806,-0.5045739904552923,-0.16266873092623074,30,8.802546775841285e-05,0.00018695674568158482
parcel,319,auc,U-T,0.09288904163456263,0.09348547506290886,-0.08069672150533223,0.282198737463938,30,0.3204078831829904,0.3919362485418843
parcel,319,auc,S-U,-0.43821433359153555,0.07069664051043306,-0.5767152572271638,-0.2965830460889561,30,5.699762189872031e-10,1.9266801768581515e-09
parcel,32,auc,S-T,-0.006854017859377923,0.2661682181231248,-0.5249629429387715,0.5208779456022866,30,0.9794561847191547,0.9843780750946278
parcel,32,auc,U-T,1.447006731382487,0.2913007212204394,0.8583505225209513,2.00487731797787,30,6.785709539387376e-07,1.7896376807175496e-06
parcel,32,auc,S-U,-1.453860749241865,0.2243803283301575,-1.8928472256916047,-1.003459457157935,30,9.205857006522357e-11,3.337470818074571e-10
parcel,320,auc,S-T,-1.3880190459223034,0.2061542907921179,-1.7839773786387174,-0.982118876011736,30,1.662987243380392e-11,6.416671035551353e-11
parcel,320,auc,U-T,0.1715768065848555,0.18975351531021878,-0.19323071415183588,0.549425014677835,30,0.3658846718875992,0.43950110737249154
parcel,320,auc,S-U,-1.559595852507159,0.19543306088533013,-1.967550958508727,-1.194411142257003,30,1.460906782176079e-15,8.821599185732542e-15
parcel,321,auc,S-T,0.24676186848148884,0.09863657071484049,0.05416103860812352,0.4376865778025786,30,0.012358884348794626,0.019800615779110214
parcel,321,auc,U-T,0.013920807360482238,0.0774841592840984,-0.12804120277516484,0.1734064408509013,30,0.8574194642966981,0.8877509552683674
parcel,321,auc,S-U,0.2328410611210066,0.06513558734432996,0.09864721067077405,0.35245894445562465,30,0.00035061165899171023,0.0007047470532496688
parcel,322,auc,S-T,-0.6471799879252026,0.18044967894682495,-0.9692464172588151,-0.2656868195449868,30,0.0003351658959375865,0.0006771028200759322
parcel,322,auc,U-T,-0.12424131366316038,0.1987103809951781,-0.49776610533626253,0.27648199673379315,30,0.5318147578639114,0.6031925420006556
parcel,322,auc,S-U,-0.5229386742620422,0.16136744657692656,-0.8264030379904794,-0.1811922112065365,30,0.0011924906339079455,0.002204913344668004
parcel,323,auc,S-T,0.0426737365268826,0.05740680872192405,-0.0680333890425536,0.16088423023595128,30,0.45726574534173026,0.5332545135180529
parcel,323,auc,U-T,0.3535775166269653,0.05918526069589917,0.24059399939214512,0.46618322206363083,30,2.3139141457850706e-09,7.444227814858136e-09
parcel,323,auc,S-U,-0.3109037801000827,0.03393039433147594,-0.37719992152216225,-0.2444699050110647,30,5.04800456960718e-20,4.695818204285749e-19
parcel,324,auc,S-T,0.5773824855362539,0.1751273675255974,0.23468228034232913,0.9267990849776316,30,0.0009774823001647696,0.0018385247025042688
parcel,324,auc,U-T,0.6702081487761461,0.1874844597236378,0.31185038966405454,1.0616836468439692,30,0.0003505764519517692,0.0007047470532496688
parcel,324,auc,S-U,-0.09282566323989216,0.12948946909620992,-0.33794067306567926,0.18006205529350006,30,0.4734612362928817,0.5478818549194389
parcel,325,auc,S-T,-0.5134427474548716,0.15155728819270814,-0.8253816798010838,-0.22399155201417403,30,0.0007046076074441858,0.001361560594095045
parcel,325,auc,U-T,0.26499381115455334,0.12795358361909717,0.02283106879876357,0.5188317183963069,30,0.038357379569237085,0.056825747509980866
parcel,325,auc,S-U,-0.778436558609425,0.10607653695238416,-0.9946016379852469,-0.5781925197637431,30,2.1609383774590787e-13,1.0249510090714997e-12
parcel,326,auc,S-T,0.9284010267863992,0.24765351385700404,0.4407063136535279,1.4201416244674583,30,0.00017768976031044476,0.0003676339868491961
parcel,326,auc,U-T,-0.032354731894338316,0.2716532351907729,-0.5594410556536898,0.5079959096013545,30,0.905193705527365,0.9276109706514415
parcel,326,auc,S-U,0.9607557586807376,0.2142852408974813,0.5347152106495348,1.3814584575034146,30,7.341594205994825e-06,1.717331978010485e-05
parcel,327,auc,S-T,0.9571753423639637,0.2891005397917924,0.3882194130733512,1.5187723760313991,30,0.000930052119564174,0.0017603510149479635
parcel,327,auc,U-T,0.17864360442774768,0.2927973911192304,-0.3845158368451689,0.7613144919943231,30,0.5417776583698706,0.6121781450507012
parcel,327,auc,S-U,0.778531737936216,0.21638042125265242,0.35144819763225366,1.1970047652059201,30,0.0003207022044414362,0.0006489757931361272
parcel,328,auc,S-T,-0.22256521576279195,0.18168330536519878,-0.586377021867462,0.12150512431256884,30,0.22056865346916033,0.2815276268014479
parcel,328,auc,U-T,0.09336868715697516,0.15182069423999944,-0.20397741172328754,0.38783550145292794,30,0.5385592434566819,0.6091150727125526
parcel,328,auc,S-U,-0.3159339029197671,0.10463863133749624,-0.5167507131626958,-0.09881718845718793,30,0.0025337163534081444,0.004504384628281146
parcel,329,auc,S-T,0.7381005757410131,0.26759409656046274,0.20983227131544585,1.2664110172022203,30,0.005810565147294353,0.009779352281561324
parcel,329,auc,U-T,0.5148029387734335,0.2621038776606898,0.02587376604427707,1.0343590477801636,30,0.04951641155283428,0.07193667537942026
parcel,329,auc,S-U,0.22329763696757954,0.17124037466148298,-0.10866776094638068,0.5541704690546602,30,0.19223320723173887,0.24884557570451635
parcel,33,auc,S-T,-0.17594040472158554,0.3731441236162926,-0.911684021948055,0.5503655544027464,30,0.6372780745319013,0.6996648576745486
parcel,33,auc,U-T,1.6808663618540658,0.438864088579217,0.7830585825997368,2.5142305616141263,30,0.00012812320409046806,0.00026973306124309065
parcel,33,auc,S-U,-1.8568067665756514,0.3140327658030307,-2.4588223309324255,-1.224411900289018,30,3.3638062776535253e-09,1.0622546139958502e-08
parcel,330,auc,S-T,0.01565216188164876,0.17577659650259533,-0.3433046515818719,0.35780841619633413,30,0.9290455376362614,0.9439920788852783
parcel,330,auc,U-T,0.33546830992617355,0.16041473211433102,0.021330954972638993,0.6426437727762793,30,0.036505100053324704,0.0543500248932874
parcel,330,auc,S-U,-0.3198161480445248,0.10193900905935846,-0.5288056558246321,-0.11955334266137307,30,0.0017049504431412377,0.0030812357406166946
parcel,331,auc,S-T,0.6230144745861618,0.13648130341880493,0.36056408122765077,0.8955715649763942,30,4.998900791431948e-06,1.1925807057094111e-05
parcel,331,auc,U-T,0.8686163483482954,0.12276589946951935,0.6185772214732902,1.0984999315675466,30,1.490313916650549e-12,6.409952329679781e-12
parcel,331,auc,S-U,-0.2456018737621336,0.11146810597909534,-0.45854254652551757,-0.021793854770581083,30,0.02757095977329515,0.04182699333496103
parcel,332,auc,S-T,-1.8708821156933388,0.6365072701050863,-3.0023853351113985,-0.5017526125315814,30,0.0032896067421223827,0.005746037977506345
parcel,332,auc,U-T,0.30641927540501396,0.6183774445288203,-0.8423864627950532,1.6303826039343459,30,0.6202320989552956,0.6834513487110695
parcel,332,auc,S-U,-2.1773013910983527,0.47910714776121727,-3.1164940599687467,-1.2172146513411999,30,5.506637580660811e-06,1.3059219558879393e-05
parcel,333,auc,S-T,-4.95864596812944,0.6676847786689912,-6.191533415812003,-3.540834154332524,30,1.1140172656482546e-13,5.478773437614367e-13
parcel,333,auc,U-T,-0.4652933557049739,0.6460777270434768,-1.705248226143161,0.8978943370260186,30,0.4714131298137123,0.5460383743015973
parcel,333,auc,S-U,-4.4933526124244665,0.5521663526319507,-5.621778756161457,-3.39572751079206,30,4.0292693993456737e-16,2.55826628529884e-15
parcel,334,auc,S-T,-3.10254634311844,0.5487457667743986,-4.085451931869953,-1.9212579842387407,30,1.568597128351364e-08,4.74135152146508e-08
parcel,334,auc,U-T,1.1678049164622397,0.47050500857327604,0.3084719613613406,2.1840096944371155,30,0.013063832575725015,0.020818856694382496
parcel,334,auc,S-U,-4.27035125958068,0.4218553402103238,-5.1241780039296145,-3.4451331630060738,30,4.3777460522436205e-24,7.296243420406034e-23
parcel,335,auc,S-T,-3.538416303620496,0.35376126173380346,-4.192426066991246,-2.8198980465738344,30,1.489403102994486e-23,2.1796142970651015e-22
parcel,335,auc,U-T,-0.19952172642060517,0.31285908793405687,-0.8144536192014916,0.4484244496020321,30,0.5236450826106154,0.5956152598414582
parcel,335,auc,S-U,-3.338894577199891,0.3181517560064051,-3.9900325567708985,-2.7295183595224164,30,9.140598156852055e-26,2.0695693940042387e-24
parcel,336,auc,S-T,-2.9977171168271655,0.45839697874563307,-3.845274598592536,-2.024361875622615,30,6.169777210037462e-11,2.264138425701821e-10
parcel,336,auc,U-T,0.12786369188741617,0.42520001856527295,-0.667536607970877,1.03683482365736,30,0.763632424488776,0.8123749196689106
parcel,336,auc,S-U,-3.1255808087145818,0.3484859092567371,-3.840115566649434,-2.4548484924173355,30,2.991352607758098e-19,2.5458320066026365e-18
parcel,337,auc,S-T,-2.5282924848996617,0.5318098602496953,-3.4679511396641525,-1.3837159930827783,30,1.99304117712875e-06,5.0034506538797065e-06
parcel,337,auc,U-T,0.387010485292165,0.48691371434413006,-0.487773672273684,1.4402893922586004,30,0.4267161519791063,0.5025116608193597
parcel,337,auc,S-U,-2.915302970191827,0.377326268981385,-3.6510310071068273,-2.1590393148745206,30,1.1079354226993793e-14,6.212721996445118e-14
parcel,338,auc,S-T,-0.6606752519804407,0.18998243422586414,-1.003422275382033,-0.2588765970438467,30,0.0005060004047794492,0.0009986850094331234
parcel,338,auc,U-T,0.30153945580504277,0.19563727996436267,-0.05474763218678427,0.7029756064860807,30,0.12323916802566089,0.1671039566449639
parcel,338,auc,S-U,-0.9622147077854835,0.14506279975412145,-1.2508384446167722,-0.6680844940077437,30,3.2872967073788665e-11,1.240489323539195e-10
parcel,339,auc,S-T,-1.5986983067857725,0.32648138574776325,-2.191608697794561,-0.9028743513234645,30,9.743378521820596e-07,2.536237359259157e-06
parcel,339,auc,U-T,0.6059542328553227,0.3293480537795412,0.0059285942759806426,1.3044345575016585,30,0.06578882837217591,0.09364957775398706
parcel,339,auc,S-U,-2.204652539641095,0.2855883961974042,-2.7687576315969307,-1.6303989671018762,30,1.1661728473132837e-14,6.478738040629353e-14
parcel,34,auc,S-T,-0.056942506272292054,0.22980866430958732,-0.5073253928900869,0.41650936689623375,30,0.8043028947174966,0.8455462085936449
parcel,34,auc,U-T,0.8167845922851867,0.2215086980393311,0.3712025631416637,1.2437228885058207,30,0.00022658352437811982,0.00046478671667306634
parcel,34,auc,S-U,-0.8737270985574788,0.19219353720725532,-1.2539444187763809,-0.4978058087028491,30,5.465440073079276e-06,1.2987184332069566e-05
parcel,340,auc,S-T,-0.832536979489659,0.3890080208416031,-1.6015628833075402,-0.07638291420534432,30,0.03234234244669652,0.048757300170899284
parcel,340,auc,U-T,0.41454834403625757,0.4051286508118072,-0.3285558403397609,1.274163268419201,30,0.30618913025549377,0.3778787939095422
parcel,340,auc,S-U,-1.2470853235259165,0.31597816247964045,-1.8445006269579005,-0.622685110839428,30,7.922075735136225e-05,0.00016975876575291913
parcel,341,auc,S-T,-0.8120135303749453,0.2687475221345878,-1.292736664064686,-0.23806287054516262,30,0.002515476142665151,0.0044852472083182484
parcel,341,auc,U-T,0.2854955801872459,0.2757333181372396,-0.20997791028786617,0.861239129587222,30,0.3004799404457198,0.37249579394097493
parcel,341,auc,S-U,-1.0975091105621912,0.2097169683931412,-1.504982591991915,-0.678877296540053,30,1.665217620669844e-07,4.608408319420224e-07
parcel,342,auc,S-T,-2.430380713503479,0.34219298780539065,-3.0723384251998835,-1.7118354382036411,30,1.2263666099497362e-12,5.338601165865488e-12
